IID pT_0.1 pT_0.2 pT_0.3 pT_0.4 pT_0.5 pT_0.6 pT_0.7 pT_0.8 pT_0.9 pT_1 pT_1.1
GSP_Buckner_HU_00263 -0.000159355 -0.000102606 -0.0000874376 -0.0000805533 -0.0000712559 -0.0000644599 -0.0000575724 -0.0000525488 -0.00004709 -0.000042609 -0.000042609
GSP_Buckner_HU_00264 -0.000232296 -0.000160613 -0.000122211 -0.000109047 -0.0000961599 -0.0000841882 -0.0000747534 -0.0000675565 -0.0000608834 -0.0000550938 -0.0000550938
GSP_Buckner_HU_00266 -0.000117107 -0.000083299 -0.0000635154 -0.0000624176 -0.0000535022 -0.0000483121 -0.0000435341 -0.0000402122 -0.0000363832 -0.0000329818 -0.0000329818
GSP_Buckner_HU_00270 -0.000153924 -0.000107482 -0.000083152 -0.0000803173 -0.0000717708 -0.0000640999 -0.0000564793 -0.0000510044 -0.000046089 -0.0000417831 -0.0000417831
GSP_Buckner_HU_00272 -0.000138467 -0.000108875 -0.0000921188 -0.0000838173 -0.0000732569 -0.0000654216 -0.0000587531 -0.0000533903 -0.0000481164 -0.0000435752 -0.0000435752
GSP_Buckner_HU_00273 -0.000111255 -0.0000713471 -0.0000559804 -0.0000549431 -0.0000475414 -0.0000423509 -0.0000382729 -0.0000352684 -0.0000320265 -0.0000291104 -0.0000291104
GSP_Buckner_HU_00276 -0.000127924 -0.0000940782 -0.0000766623 -0.0000741911 -0.0000661775 -0.0000588468 -0.0000523909 -0.0000477509 -0.0000429868 -0.0000389268 -0.0000389268
GSP_Buckner_HU_00278 -0.000145962 -0.000105046 -0.0000847047 -0.0000796694 -0.0000698329 -0.0000613839 -0.0000545378 -0.000049333 -0.000044518 -0.0000403388 -0.0000403388
GSP_Buckner_HU_00280 -0.000179663 -0.000135017 -0.000109752 -0.000100925 -0.0000876338 -0.000077825 -0.0000687304 -0.0000626281 -0.0000566116 -0.0000512219 -0.0000512219
GSP_Buckner_HU_00282 -0.0000384266 -0.0000366453 -0.000032937 -0.0000370738 -0.0000368603 -0.0000337759 -0.0000301654 -0.0000287889 -0.0000264139 -0.0000241206 -0.0000241206
GSP_Buckner_HU_00286 -0.000144381 -0.000101194 -0.0000828446 -0.0000796327 -0.0000713587 -0.0000631634 -0.0000552935 -0.0000505597 -0.0000458397 -0.0000415517 -0.0000415517
GSP_Buckner_HU_00288 -0.000226747 -0.00015575 -0.000119929 -0.000108035 -0.0000943757 -0.0000835621 -0.0000734815 -0.0000669462 -0.0000604681 -0.0000546738 -0.0000546738
GSP_Buckner_HU_00289 -0.000193836 -0.000125808 -0.0000985557 -0.000088733 -0.0000768292 -0.000068235 -0.0000606382 -0.000055216 -0.000049964 -0.0000452231 -0.0000452231
GSP_Buckner_HU_00290 -0.000108407 -0.0000818941 -0.000058328 -0.0000566748 -0.0000501786 -0.0000445037 -0.0000398441 -0.0000370859 -0.0000333731 -0.0000302389 -0.0000302389
GSP_Buckner_HU_00291 -0.000112367 -0.0000847184 -0.000067228 -0.0000656528 -0.0000562603 -0.0000493918 -0.0000435501 -0.0000401985 -0.0000364115 -0.0000330308 -0.0000330308
GSP_Buckner_HU_00292 -0.0000953302 -0.0000719138 -0.0000636336 -0.0000608072 -0.0000561149 -0.0000500972 -0.0000446779 -0.0000412122 -0.000037359 -0.0000339126 -0.0000339126
GSP_Buckner_HU_00296 -0.0000600494 -0.0000491949 -0.0000418913 -0.0000455799 -0.0000411253 -0.0000377986 -0.0000333805 -0.000031054 -0.0000281925 -0.0000256187 -0.0000256187
GSP_Buckner_HU_00298 -0.0000906598 -0.0000774863 -0.0000627843 -0.0000640577 -0.0000571948 -0.0000514208 -0.0000457617 -0.0000422201 -0.0000380995 -0.0000345422 -0.0000345422
GSP_Buckner_HU_00299 -0.000193945 -0.000122258 -0.0000950867 -0.0000865525 -0.0000747963 -0.000066275 -0.0000588091 -0.0000532801 -0.0000479332 -0.0000433091 -0.0000433091
GSP_Buckner_HU_00301 -0.000185653 -0.000135077 -0.000110624 -0.000100591 -0.0000884271 -0.0000789122 -0.0000690152 -0.0000626448 -0.0000566542 -0.0000512244 -0.0000512244
GSP_Buckner_HU_00306 -0.0000848585 -0.0000605184 -0.0000498287 -0.0000512256 -0.000045253 -0.0000408903 -0.0000374383 -0.000035179 -0.0000316927 -0.0000287981 -0.0000287981
GSP_Buckner_HU_00307 -0.000141587 -0.000104812 -0.0000825748 -0.000075302 -0.0000674591 -0.0000607723 -0.0000549668 -0.0000507629 -0.0000460022 -0.0000416557 -0.0000416557
GSP_Buckner_HU_00308 -0.0000982987 -0.000073191 -0.0000582239 -0.0000552416 -0.0000493107 -0.0000448647 -0.0000402474 -0.000037386 -0.0000339084 -0.0000307267 -0.0000307267
GSP_Buckner_HU_00309 -0.0000988731 -0.0000641052 -0.0000505501 -0.0000503149 -0.0000457282 -0.0000424399 -0.0000385571 -0.0000357263 -0.0000323415 -0.0000293402 -0.0000293402
GSP_Buckner_HU_00310 -0.000109508 -0.0000803651 -0.0000653134 -0.0000657552 -0.0000585504 -0.0000517164 -0.0000462492 -0.0000427726 -0.000038683 -0.0000351167 -0.0000351167
GSP_Buckner_HU_00311 -0.0000736308 -0.0000675806 -0.0000585599 -0.0000616316 -0.0000561787 -0.0000508724 -0.0000460117 -0.0000421346 -0.0000380464 -0.0000345094 -0.0000345094
GSP_Buckner_HU_00313 -0.00018321 -0.000133098 -0.000108529 -0.00010027 -0.0000870256 -0.0000774556 -0.0000690666 -0.0000629718 -0.0000569244 -0.0000515361 -0.0000515361
GSP_Buckner_HU_00314 -0.000121178 -0.0000857032 -0.0000677717 -0.0000650499 -0.0000583793 -0.0000520728 -0.0000466388 -0.0000432168 -0.0000391462 -0.000035494 -0.000035494
GSP_Buckner_HU_00315 -0.000134056 -0.0000929836 -0.0000708924 -0.0000671369 -0.000060493 -0.0000541114 -0.0000483454 -0.0000447541 -0.0000405976 -0.0000367443 -0.0000367443
GSP_Buckner_HU_00318 -0.0000630918 -0.0000500928 -0.0000399247 -0.0000450187 -0.0000395987 -0.0000360393 -0.0000331168 -0.0000309493 -0.0000280149 -0.0000253821 -0.0000253821
GSP_Buckner_HU_00319 -0.000145269 -0.0000992343 -0.0000821121 -0.000075182 -0.0000644743 -0.0000569793 -0.0000502648 -0.0000457326 -0.0000413015 -0.0000373493 -0.0000373493
GSP_Buckner_HU_00321 -0.0000772677 -0.0000634497 -0.0000553593 -0.0000578234 -0.0000520789 -0.0000473228 -0.0000420858 -0.0000394269 -0.000035592 -0.000032357 -0.000032357
GSP_Buckner_HU_00322 -0.000113263 -0.0000790076 -0.0000571752 -0.0000532829 -0.0000451664 -0.0000410095 -0.0000369755 -0.0000343498 -0.0000310312 -0.0000280877 -0.0000280877
GSP_Buckner_HU_00324 -0.000106924 -0.0000757662 -0.00006427 -0.0000602937 -0.0000523045 -0.0000478161 -0.0000428555 -0.0000400389 -0.000036128 -0.0000327454 -0.0000327454
GSP_Buckner_HU_00326 -0.000136604 -0.0000968844 -0.0000782934 -0.0000740106 -0.0000646538 -0.0000579307 -0.0000513641 -0.0000471408 -0.0000425637 -0.000038596 -0.000038596
GSP_Buckner_HU_00327 -0.000139873 -0.000101761 -0.0000881453 -0.0000811007 -0.0000714886 -0.0000644779 -0.0000576775 -0.000052518 -0.000047403 -0.0000428943 -0.0000428943
GSP_Buckner_HU_00329 -0.0000989883 -0.0000735876 -0.0000577857 -0.0000584182 -0.0000511326 -0.0000464102 -0.0000419107 -0.0000387001 -0.0000349228 -0.0000316461 -0.0000316461
GSP_Buckner_HU_00331 -0.0000966597 -0.0000717294 -0.0000510274 -0.0000492576 -0.000043169 -0.0000396698 -0.0000353594 -0.0000330547 -0.0000302342 -0.0000274237 -0.0000274237
GSP_Buckner_HU_00332 -0.0000811297 -0.0000668161 -0.000058322 -0.0000570416 -0.0000504191 -0.0000455651 -0.000041254 -0.0000386473 -0.0000349782 -0.0000316892 -0.0000316892
GSP_Buckner_HU_00335 -0.0000846059 -0.0000582277 -0.0000499383 -0.0000527056 -0.0000466694 -0.0000420965 -0.0000387178 -0.0000354719 -0.0000322812 -0.000029349 -0.000029349
GSP_Buckner_HU_00337 -0.000208686 -0.000154568 -0.000126667 -0.00011229 -0.0000957525 -0.0000839201 -0.0000744483 -0.0000675905 -0.0000608857 -0.0000550147 -0.0000550147
GSP_Buckner_HU_00339 -0.000191984 -0.000134398 -0.000104819 -0.0000942473 -0.0000807885 -0.0000702477 -0.000062523 -0.0000570398 -0.0000515848 -0.0000467374 -0.0000467374
GSP_Buckner_HU_00340 -0.00011728 -0.0000910932 -0.000074582 -0.0000680913 -0.0000606755 -0.0000540484 -0.0000479045 -0.0000437327 -0.0000395898 -0.0000358256 -0.0000358256
GSP_Buckner_HU_00341 -0.0000489858 -0.000037478 -0.0000297495 -0.0000313628 -0.0000299666 -0.0000284491 -0.0000265643 -0.0000249465 -0.0000228214 -0.0000207937 -0.0000207937
GSP_Buckner_HU_00342 -0.000112728 -0.0000634568 -0.0000497495 -0.00005197 -0.0000468213 -0.000043296 -0.0000393767 -0.0000366865 -0.0000333899 -0.0000302739 -0.0000302739
GSP_Buckner_HU_00348 -0.000145676 -0.00010602 -0.0000857285 -0.0000818735 -0.0000730742 -0.0000658239 -0.0000575501 -0.0000526659 -0.0000473864 -0.000042893 -0.000042893
GSP_Buckner_HU_00349 -0.000127852 -0.000100204 -0.0000799165 -0.0000742295 -0.000065853 -0.0000587573 -0.000052205 -0.0000479084 -0.0000434057 -0.0000393541 -0.0000393541
GSP_Buckner_HU_00350 -0.0000360892 -0.0000328026 -0.0000306559 -0.0000372309 -0.0000348552 -0.0000324342 -0.0000300152 -0.0000279443 -0.0000255519 -0.000023199 -0.000023199
GSP_Buckner_HU_00352 -0.000126429 -0.0000864356 -0.0000739645 -0.0000713009 -0.0000638827 -0.0000571337 -0.0000510296 -0.0000472867 -0.0000427639 -0.0000388105 -0.0000388105
GSP_Buckner_HU_00354 -0.000136658 -0.000102906 -0.0000880535 -0.0000818075 -0.0000749653 -0.0000669131 -0.0000598766 -0.0000549646 -0.0000496333 -0.0000449277 -0.0000449277
GSP_Buckner_HU_00358 -0.000197835 -0.000137453 -0.0001129 -0.000104231 -0.0000910644 -0.0000808636 -0.0000718466 -0.0000644742 -0.0000579438 -0.0000524913 -0.0000524913
GSP_Buckner_HU_00360 -0.000122969 -0.0000814921 -0.0000655108 -0.0000599241 -0.0000527959 -0.0000480535 -0.0000435928 -0.0000403192 -0.0000365668 -0.000033157 -0.000033157
GSP_Buckner_HU_00361 -0.0000957113 -0.0000726189 -0.0000641402 -0.0000634917 -0.0000561303 -0.0000506244 -0.0000446852 -0.0000413706 -0.0000375068 -0.0000340136 -0.0000340136
GSP_Buckner_HU_00362 -0.000133461 -0.0000913702 -0.0000799896 -0.0000735636 -0.0000646548 -0.0000580965 -0.0000516835 -0.0000472877 -0.0000427716 -0.0000387753 -0.0000387753
GSP_Buckner_HU_00363 -0.000209547 -0.000139771 -0.000111428 -0.000098894 -0.0000860373 -0.0000762843 -0.0000676633 -0.0000611251 -0.0000551896 -0.0000499515 -0.0000499515
GSP_Buckner_HU_00364 -0.000165904 -0.000104128 -0.0000840441 -0.0000778972 -0.0000670128 -0.0000586091 -0.0000525848 -0.0000479481 -0.0000429844 -0.0000389406 -0.0000389406
GSP_Buckner_HU_00365 -0.000172116 -0.000115241 -0.0000936384 -0.0000842627 -0.0000732512 -0.0000660661 -0.0000589175 -0.0000542427 -0.0000491034 -0.0000444926 -0.0000444926
GSP_Buckner_HU_00366 -0.000178881 -0.000124882 -0.0000980303 -0.0000881025 -0.0000775233 -0.0000692621 -0.0000619326 -0.00005594 -0.0000504843 -0.0000456462 -0.0000456462
GSP_Buckner_HU_00369 -0.000120173 -0.0000873209 -0.0000672882 -0.0000646077 -0.000058035 -0.0000518571 -0.0000465621 -0.000042573 -0.0000383712 -0.0000347265 -0.0000347265
GSP_Buckner_HU_00371 -0.00016229 -0.000118366 -0.0000987433 -0.0000904542 -0.0000796084 -0.000070254 -0.0000628642 -0.0000575262 -0.0000517423 -0.0000468176 -0.0000468176
GSP_Buckner_HU_00373 -0.000189392 -0.000131941 -0.000102093 -0.000096917 -0.0000821145 -0.0000716064 -0.0000634717 -0.0000571204 -0.0000514931 -0.0000465721 -0.0000465721
GSP_Buckner_HU_00374 -0.000158476 -0.000100006 -0.000077193 -0.0000695956 -0.0000602043 -0.0000541163 -0.000048015 -0.0000437286 -0.0000394201 -0.0000356818 -0.0000356818
GSP_Buckner_HU_00377 -0.000172983 -0.00012277 -0.0000985501 -0.0000909747 -0.0000800352 -0.0000708071 -0.0000633838 -0.0000579365 -0.0000522814 -0.0000472609 -0.0000472609
GSP_Buckner_HU_00382 -0.000151872 -0.000110651 -0.0000840103 -0.0000770426 -0.000065536 -0.0000574694 -0.0000506535 -0.0000461144 -0.0000414678 -0.000037629 -0.000037629
GSP_Buckner_HU_00383 -0.000109155 -0.0000795313 -0.0000657941 -0.0000636125 -0.0000551966 -0.0000498444 -0.000044293 -0.0000404284 -0.0000365011 -0.0000331093 -0.0000331093
GSP_Buckner_HU_00384 -0.000117282 -0.0000925177 -0.000078582 -0.0000748846 -0.000067904 -0.0000615952 -0.000055262 -0.0000506221 -0.0000457331 -0.0000414184 -0.0000414184
GSP_Buckner_HU_00387 -0.000104531 -0.0000877972 -0.0000757521 -0.0000720278 -0.0000637355 -0.0000574774 -0.0000512669 -0.0000472493 -0.0000427657 -0.000038742 -0.000038742
GSP_Buckner_HU_00388 -0.000235826 -0.000164856 -0.000129466 -0.000113776 -0.0000995333 -0.0000867561 -0.0000759353 -0.0000683621 -0.0000613213 -0.000055465 -0.000055465
GSP_Buckner_HU_00396 -0.0000338844 -0.0000278489 -0.0000250064 -0.0000311577 -0.0000304029 -0.0000277975 -0.0000255571 -0.00002394 -0.0000218831 -0.0000199716 -0.0000199716
GSP_Buckner_HU_00397 -0.000209263 -0.000150176 -0.00012576 -0.000113485 -0.0000968863 -0.0000847608 -0.0000754338 -0.0000681604 -0.0000612343 -0.0000554106 -0.0000554106
GSP_Buckner_HU_00398 -0.000124989 -0.000101943 -0.0000863602 -0.0000835796 -0.0000734984 -0.0000641962 -0.0000568447 -0.0000523048 -0.0000471929 -0.0000427156 -0.0000427156
GSP_Buckner_HU_00401 -0.0000878143 -0.0000748998 -0.0000616725 -0.0000625509 -0.0000548049 -0.0000485002 -0.0000433397 -0.000040285 -0.000036763 -0.0000333964 -0.0000333964
GSP_Buckner_HU_00403 -0.000175245 -0.000113054 -0.000086753 -0.0000801407 -0.0000708018 -0.0000633344 -0.0000568755 -0.0000518001 -0.000046438 -0.0000421141 -0.0000421141
GSP_Buckner_HU_00404 -0.00014661 -0.0000996429 -0.000079675 -0.0000754659 -0.0000661253 -0.0000588381 -0.0000534582 -0.0000493346 -0.0000446061 -0.0000403348 -0.0000403348
GSP_Buckner_HU_00407 -0.000203721 -0.000133703 -0.0000996934 -0.0000889515 -0.0000778259 -0.0000687603 -0.0000604026 -0.0000548559 -0.0000492487 -0.0000446097 -0.0000446097
GSP_Buckner_HU_00408 -0.000166606 -0.000118932 -0.0000980295 -0.0000907913 -0.0000796851 -0.0000699746 -0.0000619714 -0.0000558354 -0.0000505103 -0.0000457474 -0.0000457474
GSP_Buckner_HU_00412 -0.000148675 -0.000107432 -0.0000907109 -0.0000834343 -0.0000740726 -0.0000662519 -0.0000598199 -0.0000549049 -0.000049458 -0.0000448009 -0.0000448009
GSP_Buckner_HU_00413 -0.000151324 -0.000107331 -0.0000883296 -0.0000807419 -0.0000712142 -0.0000629181 -0.0000556742 -0.0000503313 -0.0000454236 -0.0000411744 -0.0000411744
GSP_Buckner_HU_00414 -0.00017836 -0.000131599 -0.00010739 -0.0000985232 -0.0000856333 -0.0000750679 -0.0000660999 -0.0000596696 -0.0000536502 -0.0000484667 -0.0000484667
GSP_Buckner_HU_00415 -0.000173471 -0.00013092 -0.000105878 -0.0000950252 -0.0000827021 -0.00007273 -0.00006388 -0.0000580746 -0.0000523158 -0.0000473732 -0.0000473732
GSP_Buckner_HU_00417 -0.000089112 -0.0000740724 -0.0000615909 -0.00006067 -0.0000542219 -0.0000499818 -0.0000453471 -0.000041559 -0.0000374933 -0.0000339647 -0.0000339647
GSP_Buckner_HU_00418 -0.000171176 -0.000124741 -0.000101088 -0.0000948879 -0.0000819952 -0.0000722355 -0.0000637791 -0.0000580005 -0.0000524544 -0.000047411 -0.000047411
GSP_Buckner_HU_00419 -0.000155621 -0.0001109 -0.0000891755 -0.0000815395 -0.00007099 -0.0000618721 -0.000055153 -0.0000507072 -0.0000458399 -0.0000415526 -0.0000415526
GSP_Buckner_HU_00423 -0.000179783 -0.00013641 -0.000107409 -0.000093474 -0.0000816237 -0.0000704734 -0.0000628702 -0.0000573898 -0.0000518027 -0.0000469633 -0.0000469633
GSP_Buckner_HU_00424 -0.000164909 -0.000112697 -0.0000865327 -0.000080819 -0.0000710061 -0.0000635043 -0.000056763 -0.0000520578 -0.0000470071 -0.0000426027 -0.0000426027
GSP_Buckner_HU_00425 -0.0000715969 -0.0000552147 -0.0000440417 -0.000045257 -0.0000409682 -0.0000380875 -0.0000341632 -0.0000316169 -0.0000288133 -0.0000262092 -0.0000262092
GSP_Buckner_HU_00428 -0.000101994 -0.0000805318 -0.0000666532 -0.0000621231 -0.0000554346 -0.0000517605 -0.0000469123 -0.0000434689 -0.0000393166 -0.0000356391 -0.0000356391
GSP_Buckner_HU_00430 -0.000183421 -0.000129911 -0.000101918 -0.0000909903 -0.0000787115 -0.0000700044 -0.0000613562 -0.0000555589 -0.0000502632 -0.0000456129 -0.0000456129
GSP_Buckner_HU_00431 -0.000095767 -0.0000772618 -0.0000706696 -0.0000705017 -0.000064145 -0.0000567406 -0.0000504741 -0.0000463542 -0.0000419141 -0.0000379784 -0.0000379784
GSP_Buckner_HU_00439 -0.000145677 -0.000104359 -0.0000813471 -0.0000739995 -0.0000639088 -0.0000562666 -0.0000499145 -0.0000454263 -0.0000410206 -0.0000371017 -0.0000371017
GSP_Buckner_HU_00440 -0.000165026 -0.000114213 -0.0000913254 -0.0000847837 -0.0000742227 -0.0000662532 -0.0000597798 -0.0000546302 -0.0000493878 -0.0000447842 -0.0000447842
GSP_Buckner_HU_00441 -0.000104182 -0.0000777835 -0.0000648779 -0.0000635591 -0.0000571384 -0.0000513908 -0.0000460413 -0.0000423856 -0.0000382688 -0.0000346639 -0.0000346639
GSP_Buckner_HU_00443 -0.00017854 -0.000122744 -0.0000970866 -0.0000876175 -0.0000769338 -0.0000680052 -0.0000605964 -0.000055598 -0.0000501838 -0.0000454394 -0.0000454394
GSP_Buckner_HU_00446 -0.00012917 -0.0000830146 -0.0000644175 -0.0000628393 -0.0000579478 -0.0000524814 -0.0000471983 -0.0000434047 -0.0000393301 -0.0000357013 -0.0000357013
GSP_Buckner_HU_00448 -0.000150424 -0.000110626 -0.0000946105 -0.0000875894 -0.0000764062 -0.0000673229 -0.0000596791 -0.0000542421 -0.0000490709 -0.0000444224 -0.0000444224
GSP_Buckner_HU_00449 -0.000159437 -0.000107583 -0.0000837491 -0.0000776014 -0.0000670995 -0.0000591817 -0.0000527963 -0.0000483042 -0.0000434111 -0.0000392109 -0.0000392109
GSP_Buckner_HU_00451 -0.000102297 -0.0000718327 -0.0000595275 -0.0000595795 -0.0000532104 -0.0000480606 -0.0000428434 -0.0000395794 -0.0000359876 -0.0000326678 -0.0000326678
GSP_Buckner_HU_00452 -0.0000873107 -0.0000629239 -0.0000468235 -0.0000477172 -0.0000444143 -0.0000397701 -0.0000360159 -0.0000332909 -0.000030042 -0.0000272154 -0.0000272154
GSP_Buckner_HU_00453 -0.000135785 -0.000100974 -0.0000822543 -0.0000770914 -0.0000674489 -0.0000594908 -0.00005297 -0.000048864 -0.000044286 -0.0000400021 -0.0000400021
GSP_Buckner_HU_00455 -0.000125924 -0.0000895023 -0.0000733964 -0.0000731014 -0.0000663569 -0.0000600644 -0.0000530914 -0.0000489748 -0.0000442609 -0.0000400854 -0.0000400854
GSP_Buckner_HU_00456 -0.000115844 -0.0000798749 -0.0000609707 -0.0000620026 -0.0000553687 -0.0000505281 -0.0000447005 -0.0000404773 -0.0000366518 -0.0000332105 -0.0000332105
GSP_Buckner_HU_00457 -0.000144527 -0.000111918 -0.0000904319 -0.0000832253 -0.0000736845 -0.0000663502 -0.0000595094 -0.0000543579 -0.000049294 -0.000044656 -0.000044656
GSP_Buckner_HU_00458 -0.000110879 -0.0000804422 -0.0000642652 -0.0000632524 -0.0000555276 -0.0000504133 -0.0000451708 -0.0000412431 -0.0000373969 -0.0000339273 -0.0000339273
GSP_Buckner_HU_00461 -0.000135506 -0.000105 -0.0000852802 -0.0000812626 -0.0000721911 -0.0000641541 -0.0000574618 -0.0000525866 -0.0000479025 -0.0000434067 -0.0000434067
GSP_Buckner_HU_00463 -0.000118067 -0.000096644 -0.0000781412 -0.0000735296 -0.000066146 -0.0000590984 -0.0000524554 -0.0000475689 -0.0000429441 -0.0000389005 -0.0000389005
GSP_Buckner_HU_00464 -0.000118868 -0.0000936777 -0.000078127 -0.0000750927 -0.0000648983 -0.0000567152 -0.0000503733 -0.0000464046 -0.0000418475 -0.0000379917 -0.0000379917
GSP_Buckner_HU_00466 -0.000151184 -0.000100899 -0.0000701443 -0.00006415 -0.0000553758 -0.000048292 -0.0000424145 -0.0000388495 -0.0000352919 -0.0000320142 -0.0000320142
GSP_Buckner_HU_00470 -0.00017072 -0.000124317 -0.000101729 -0.0000954528 -0.0000841987 -0.0000755936 -0.0000682511 -0.0000616388 -0.0000554091 -0.0000501504 -0.0000501504
GSP_Buckner_HU_00471 -0.0000621271 -0.0000469043 -0.0000420703 -0.0000436222 -0.0000392836 -0.0000352569 -0.0000315946 -0.000029489 -0.0000268001 -0.000024335 -0.000024335
GSP_Buckner_HU_00473 -0.000136965 -0.0000919269 -0.0000715254 -0.0000678974 -0.000060016 -0.0000534945 -0.000048035 -0.0000436692 -0.0000394458 -0.0000357332 -0.0000357332
GSP_Buckner_HU_00474 -0.000137563 -0.0000940336 -0.0000730427 -0.0000683618 -0.0000597555 -0.000053245 -0.0000473446 -0.0000436224 -0.0000392386 -0.0000355716 -0.0000355716
GSP_Buckner_HU_00475 -0.000198699 -0.000130561 -0.000111628 -0.000101301 -0.0000884654 -0.0000780683 -0.0000692147 -0.0000625546 -0.0000562803 -0.0000509421 -0.0000509421
GSP_Buckner_HU_00478 -0.000174412 -0.000123129 -0.0000971972 -0.0000917017 -0.0000780795 -0.0000683656 -0.0000602538 -0.0000545392 -0.0000490879 -0.0000444706 -0.0000444706
GSP_Buckner_HU_00480 -0.00013402 -0.0000926075 -0.0000698549 -0.0000688932 -0.0000616132 -0.0000543786 -0.000048232 -0.0000446252 -0.0000402315 -0.0000364129 -0.0000364129
GSP_Buckner_HU_00481 -0.000108124 -0.0000865533 -0.0000699758 -0.0000674091 -0.0000595824 -0.000053543 -0.0000475032 -0.0000435228 -0.0000391801 -0.0000355521 -0.0000355521
GSP_Buckner_HU_00483 -0.000188931 -0.00013809 -0.000111581 -0.000102985 -0.0000908578 -0.0000799029 -0.0000713427 -0.0000649957 -0.000058521 -0.0000528767 -0.0000528767
GSP_Buckner_HU_00484 -0.000113309 -0.0000867821 -0.0000727901 -0.0000711951 -0.0000644849 -0.0000580185 -0.0000513189 -0.0000472329 -0.000042632 -0.0000386417 -0.0000386417
GSP_Buckner_HU_00486 -0.0000869308 -0.0000700403 -0.0000605527 -0.0000600436 -0.0000531803 -0.0000469523 -0.000042147 -0.0000388768 -0.0000352001 -0.0000318575 -0.0000318575
GSP_Buckner_HU_00487 -0.000220197 -0.000153292 -0.000117295 -0.000105753 -0.00009076 -0.0000804749 -0.0000714883 -0.000064149 -0.0000577618 -0.0000522244 -0.0000522244
GSP_Buckner_HU_00494 -0.000100336 -0.0000816599 -0.0000675195 -0.0000649672 -0.0000583942 -0.0000525025 -0.0000464426 -0.0000427745 -0.0000389537 -0.0000353659 -0.0000353659
GSP_Buckner_HU_00496 -0.000171927 -0.000121765 -0.0000943085 -0.0000892127 -0.0000789655 -0.0000710428 -0.0000634932 -0.0000577499 -0.0000519857 -0.000046988 -0.000046988
GSP_Buckner_HU_00501 -0.000111437 -0.00007944 -0.0000646542 -0.0000613701 -0.0000549153 -0.0000480593 -0.0000431201 -0.0000397734 -0.0000361908 -0.0000328597 -0.0000328597
GSP_Buckner_HU_00503 -0.000145767 -0.000114988 -0.0000985337 -0.0000921214 -0.0000818927 -0.0000726197 -0.0000639315 -0.0000578795 -0.0000523637 -0.0000474155 -0.0000474155
GSP_Buckner_HU_00505 -0.0000991557 -0.0000728265 -0.0000595379 -0.0000559585 -0.0000489434 -0.0000438615 -0.0000389833 -0.0000364734 -0.0000329154 -0.0000299261 -0.0000299261
GSP_Buckner_HU_00507 -0.000137498 -0.000102308 -0.0000845748 -0.0000777 -0.0000684344 -0.0000610158 -0.0000534479 -0.0000488951 -0.0000441699 -0.0000400089 -0.0000400089
GSP_Buckner_HU_00509 -0.000136141 -0.0000904769 -0.0000709533 -0.0000722797 -0.0000634622 -0.0000570493 -0.0000506182 -0.000046213 -0.0000417202 -0.0000378129 -0.0000378129
